timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-11-02 13:00:36,4K Mini Projector HY300 720P WiFi6 Bluetooth BT5.0 Cinema Portable Home Theaters,58.57,65.08,Free shipping,https://www.ebay.com/itm/126880579034?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,10.0
2025-11-02 13:00:37,"Bose TV Speaker Home Theater Soundbar, Certified Refurbished",159.0,279.0,Shipping info unavailable,https://www.ebay.com/itm/184706040293?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,43.01
2025-11-02 13:00:37,Originale LG TV Fernbedienung für AN-MR22GA | MR22GA,29.19,29.19,Shipping info unavailable,https://www.ebay.com/itm/364970533033?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-11-02 13:00:38,SPANA viark renovar todo tipo Renovar Servidor iks viark sat deco viark expira,58.0,58.0,Free shipping,https://www.ebay.com/itm/355931625894?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-11-02 13:00:38,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/tv-video-home-audio/all,
2025-11-02 13:00:38,"Apple iPad Air 10.9"" 4th Gen, 256GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",289.85,699.0,Shipping info unavailable,https://www.ebay.com/itm/174772394299?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,58.53
2025-11-02 13:00:39,"Apple iPad Air 10.9"" 4th Gen, 256GB, Wi-Fi - Blue - Very Good - 1 YEAR WARRANTY",289.85,699.0,Shipping info unavailable,https://www.ebay.com/itm/174772399416?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,58.53
2025-11-02 13:00:40,"Apple iPad Air 10.9"" 4th Gen, 256GB, Wi-Fi - Space Gray - Good - 1 YEAR WARRANTY",269.85,599.0,Shipping info unavailable,https://www.ebay.com/itm/203808716035?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,54.95
2025-11-02 13:00:41,"Apple iPad 10.2"" 9th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",156.26,399.0,Shipping info unavailable,https://www.ebay.com/itm/185243247562?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,60.84
2025-11-02 13:00:42,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/ipads-tablets-ereaders/all,
2025-11-02 13:00:42,RULE OF ROSE PS2 NEW SEALED UK VERSION PLAYSTATION 2 WATA CGC UKG RGS GRADED PAL,225.06,225.06,Free shipping,https://www.ebay.com/itm/286076527146?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-11-02 13:00:42,Logitech G29/G923 F1 Open Wheel Mod 8+ Colours,51.94,51.94,Shipping info unavailable,https://www.ebay.com/itm/396123066522?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-11-02 13:00:43,Sony PS1 PlayStation 1 Console SCPH-7000 Boxed With Manual 6 Games Japanese,135.6,142.73,Shipping info unavailable,https://www.ebay.com/itm/387517188421?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,5.0
2025-11-02 13:00:43,GBA SP Housing Cover Case For Gameboy Advance SP Shell Limited Edition DIY New,21.4,21.4,Free shipping,https://www.ebay.com/itm/236097001497?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-11-02 13:00:44,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/video-games-consoles/all,
2025-11-02 13:00:44,Samsung Galaxy Buds2 Pro R510 - Good,39.99,39.99,Shipping info unavailable,https://www.ebay.com/itm/256411723549?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-11-02 13:00:44,Apple AirPods Pro (2nd Generation) with MagSafe Wireless Charging Case (USB-C),144.75,144.75,Shipping info unavailable,https://www.ebay.com/itm/266012284550?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-11-02 13:00:45,Apple AirPods with USB-C Charging Case 4th Generation White MXP63LLA,94.99,149.99,Shipping info unavailable,https://www.ebay.com/itm/365506999272?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,36.67
2025-11-02 13:00:46,Anker 3-in-1 MagSafe Charger Stand Foldable Cube 15W Qi2 for Apple Watch/iPhone,67.5,129.99,Shipping info unavailable,https://www.ebay.com/itm/388451705146?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,48.07
2025-11-02 13:00:46,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/phone-cases-accessories/all,
2025-11-02 13:00:47,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,75.99,135.99,Shipping info unavailable,https://www.ebay.com/itm/285750006733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,44.12
2025-11-02 13:00:47,WOLFBOX G840S 12”Mirror Dash Cam 4K Rear View Mirror Dash Camera Front and Rear,64.99,114.99,Shipping info unavailable,https://www.ebay.com/itm/225914453447?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,43.48
2025-11-02 13:00:48,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,64.49,64.49,Shipping info unavailable,https://www.ebay.com/itm/285048811662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,0.0
2025-11-02 13:00:49,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,64.49,129.49,Shipping info unavailable,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,50.2
2025-11-02 13:00:49,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/vehicle-electronics-gps/all,
2025-11-02 13:00:49,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,69.0,69.0,Shipping info unavailable,https://www.ebay.com/itm/314521249683?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-11-02 13:00:50,"Seagate EXOS X16 16TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD ST16000NM001G",249.99,249.99,Shipping info unavailable,https://www.ebay.com/itm/175804626117?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-11-02 13:00:50,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",398.99,499.99,Shipping info unavailable,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,20.2
2025-11-02 13:00:51,Seagate 12TB ST12000NM007G Exos X16 7200RPM SATA 6Gb/s 256MB 3.5Inch Hard Drive,209.99,209.99,Shipping info unavailable,https://www.ebay.com/itm/177350466765?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-11-02 13:00:52,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/memory-drives-storage/all,
2025-11-02 13:00:52,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,50.67,50.67,Shipping info unavailable,https://www.ebay.com/itm/133522301464?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-11-02 13:00:52,Original Brother MultiPack LC970 4er Set Tintenpatronen Druckerpatronen o.V.,51.9,51.9,Shipping info unavailable,https://www.ebay.com/itm/293616220860?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-11-02 13:00:53,Original HP 21 XL schwarz C9351C ca. 475 Seiten OVP DATUM 2022-2023,57.68,57.68,Shipping info unavailable,https://www.ebay.com/itm/296451065056?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-11-02 13:00:53,Original HP 21 XL schwarz DeskJet F370 F375 F390 F2180 F2280 F2290 F4140 F4180,57.68,57.68,Shipping info unavailable,https://www.ebay.com/itm/297090495143?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-11-02 13:00:54,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/printers-printer-supplies/all,
2025-11-02 13:00:54,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,36.37,36.37,Shipping info unavailable,https://www.ebay.com/itm/157187749491?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-11-02 13:00:55,Samsung Galaxy Buds2 PRO Wireless SM-R510 Left Side Graphite (L)--Excellent,29.24,29.24,Shipping info unavailable,https://www.ebay.com/itm/296253152925?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-11-02 13:00:55,Apple iPod Shuffle 4th 5th 6th Generation 2GB - Brand New Battery FREE SHIPPING,57.09,57.09,Shipping info unavailable,https://www.ebay.com/itm/175136106119?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-11-02 13:00:56,Anker Soundcore 2 Wireless Bluetooth Speaker Bass Dual-Driver IPX7 12W|Refurbish,27.99,44.99,Shipping info unavailable,https://www.ebay.com/itm/384702107204?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,37.79
2025-11-02 13:00:56,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/headphones-portable-audio/all,
2025-11-02 13:00:57,Canon EF 200mm f2.8 L II USM Lens #Q,400.7,430.86,Shipping info unavailable,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,7.0
2025-11-02 13:00:57,Nikon FTZ II Mount Adapter,219.95,249.95,Shipping info unavailable,https://www.ebay.com/itm/225049340356?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,12.0
2025-11-02 13:00:58,Canon RF 24-70mm f/2.8L IS USM Lens,2099.95,2299.0,Shipping info unavailable,https://www.ebay.com/itm/324021848741?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,8.66
2025-11-02 13:00:59,Fujifilm XF 16-80mm f/4 R OIS WR Lens,549.95,799.0,Shipping info unavailable,https://www.ebay.com/itm/326577238364?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,31.17
2025-11-02 13:00:59,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/lenses-filters/all,
2025-11-02 13:00:59,4K Mini Projector HY300 720P WiFi6 Bluetooth BT5.0 Cinema Portable Home Theaters,58.57,65.08,Free shipping,https://www.ebay.com/itm/126880579034?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,10.0
2025-11-02 13:01:00,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,75.99,135.99,Shipping info unavailable,https://www.ebay.com/itm/285750006733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,44.12
2025-11-02 13:01:01,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,36.37,36.37,Shipping info unavailable,https://www.ebay.com/itm/157187749491?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,0.0
2025-11-02 13:01:02,GME Universal Antenna Base (27Mhz & 477 Mhz Uhf) 4.5M Low Foss Foam (ABL001),25.98,28.87,Shipping info unavailable,https://www.ebay.com/itm/256189684554?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,10.01
2025-11-02 13:01:03,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-consumer-electronics/all,
2025-11-02 13:01:03,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,51.75,79.0,Shipping info unavailable,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,34.49
2025-11-02 13:01:05,Apple Pencil 2nd Generation - WHITE MU8F2AM/A,99.0,166.14,Shipping info unavailable,https://www.ebay.com/itm/167513764416?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,40.41
2025-11-02 13:01:05,"Arabic Apple Magic Keyboard for M4 iPad Pro 11"" MWR03AB/A (White) - Open Box",175.77,299.0,Shipping info unavailable,https://www.ebay.com/itm/146882476180?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,41.21
2025-11-02 13:01:06,Apple Pencil 1st Gen USB-C to Apple Pencil Adapter MYQW3AM/A - WHITE,69.66,132.35,Shipping info unavailable,https://www.ebay.com/itm/167638292641?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,47.37
2025-11-02 13:01:07,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/computer-accessories/all,
2025-11-02 13:01:07,Apple Watch Series 10 42mm (GPS + Cellular) Aluminum Case - Excellent,259.99,259.99,Shipping info unavailable,https://www.ebay.com/itm/256835722067?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-11-02 13:01:07,Apple iPhone 16 Plus 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,669.95,669.95,Shipping info unavailable,https://www.ebay.com/itm/305910464635?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-11-02 13:01:08,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,279.0,279.0,Shipping info unavailable,https://www.ebay.com/itm/126980765750?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-11-02 13:01:08,Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Very Good,316.99,316.99,Shipping info unavailable,https://www.ebay.com/itm/256483219243?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-11-02 13:01:09,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-cell-phones-accessories/all,
2025-11-02 13:01:09,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,69.0,69.0,Shipping info unavailable,https://www.ebay.com/itm/314521249683?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,0.0
2025-11-02 13:01:10,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,50.67,50.67,Shipping info unavailable,https://www.ebay.com/itm/133522301464?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,0.0
2025-11-02 13:01:10,"AVG ULTIMATE 2025 10 PC 2 Jahre | TuneUp, Internet Security, VPN, Antitrack | UE",27.64,56.54,Free shipping,https://www.ebay.com/itm/122784107248?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,51.11
2025-11-02 13:01:11,RTL-SDR Blog V4 RTL2832 1PPM TCXO HF BiasT SMA Software Defined Radio + Antennas,44.95,44.95,Free shipping,https://www.ebay.com/itm/276000566513?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,0.0
2025-11-02 13:01:11,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-computer-accessories/all,
2025-11-02 13:09:01,Samsung Galaxy S23 128GB S911U Unlocked - Good,204.99,204.99,Shipping info unavailable,https://www.ebay.com/itm/256372465052?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-11-02 13:09:04,"Apple Macbook Pro 14"" 2021 M1 Pro 512GB 16GB RAM Silver - Very Good",733.99,733.99,Shipping info unavailable,https://www.ebay.com/itm/167826954889?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,0.0
2025-11-02 13:09:08,Sony ZV-E10 Camera Body Black + 3 Lens Kit 16-50mm OSS + 32GB + Flash & More,849.95,879.95,Shipping info unavailable,https://www.ebay.com/itm/224636358729?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,3.41
2025-11-02 13:09:10,"Apple TV 4K 3rd Gen. 64GB Media Streamer - Black, Wi-Fi MN873LL/A - Very Good",96.85,101.95,Shipping info unavailable,https://www.ebay.com/itm/286829353298?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,5.0
2025-11-02 13:09:14,"Samsung Galaxy Tab S7 FE 5G T738U 12.4"" 64GB Mystic Black (AT&T) - Very Good",211.99,211.99,Shipping info unavailable,https://www.ebay.com/itm/166590413369?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,0.0
2025-11-02 13:09:17,"Microsoft Xbox Wireless Controller For Xbox Series X / S, Xbox One & Windows PC",43.49,43.49,Shipping info unavailable,https://www.ebay.com/itm/275287871839?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-11-02 13:09:20,Samsung Galaxy Buds 3 Pro AI Wireless Active Noise Cancelling Earbuds - Silver,104.95,104.95,Shipping info unavailable,https://www.ebay.com/itm/286661893859?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-11-02 13:09:24,"REDTIGER F17 4K Dash Cam 5G WiFi 3 Channel ,Front and Rear Inside, 64GB SD Card",89.89,149.89,Shipping info unavailable,https://www.ebay.com/itm/285949275839?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,40.03
2025-11-02 13:09:26,"Seagate IronWolf 12TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS Hard Drive ST12000VN0007",219.99,219.99,Shipping info unavailable,https://www.ebay.com/itm/166672350380?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-11-02 13:09:29,Original HP 301XL color OfficeJet 2620 2622 2624 4630 e-AiO DATUM 08/2019,46.13,46.13,Shipping info unavailable,https://www.ebay.com/itm/296946807876?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-11-02 13:09:31,"Harman Kardon FLY TWS, True Wireless in-ear headphones",112.46,112.46,Shipping info unavailable,https://www.ebay.com/itm/157278995049?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-11-02 13:09:34,Canon RF 24-70mm f/2.8L IS USM Lens + Deluxe Accessory Kit,2119.95,2324.95,Shipping info unavailable,https://www.ebay.com/itm/333489959066?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,8.82
2025-11-02 13:09:37,Samsung Galaxy Buds2 PRO Wireless SM-R510 Left Side Graphite (L)--Excellent,29.24,29.24,Shipping info unavailable,https://www.ebay.com/itm/296253152925?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,0.0
2025-11-02 13:09:38,[PREORDER 27.10.2025] SUPERMAN 4K UHD + Blu-ray Steelbook Limited Edition,80.68,80.68,Shipping info unavailable,https://www.ebay.com/itm/357450652311?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014458,0.0
